experiment,algorithm,ensemble,l,delta,m,k,rho,success,n_iter,residual_norm,stop_reason
weak_phase,SNIHT,dct,5,0.7,717,180,0.2510460251046025,1,14,0.00043763317854149196,residual_small
weak_phase,SNIHT,dct,5,0.7,717,180,0.2510460251046025,0,13,0.0006591786578419929,residual_small
weak_phase,SNIHT,dct,5,0.7,717,180,0.2510460251046025,1,13,0.0005181280480048402,residual_small
weak_phase,SNIHT,dct,5,0.7,717,180,0.2510460251046025,0,14,0.0006896823161982527,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,1,17,0.0004703056716249962,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,0,18,0.0005584491872289412,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,1,18,0.0005119539816683813,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,0,17,0.0006480699991986353,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,0,17,0.0007080221353496813,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,1,18,0.0005246888044182301,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,0,17,0.0007238802555269983,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,1,19,0.00047299594038314574,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,0,18,0.0005633282070095022,residual_small
weak_phase,SNIHT,dct,5,0.75,768,287,0.3736979166666667,1,18,0.0004556141378683705,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,0,18,0.0006398801065474318,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,0,18,0.0006302789473872228,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,1,18,0.0005287938233611659,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,1,18,0.0004958247294149612,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,0,18,0.0005396991073132709,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,0,18,0.0006387062686411598,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,0,17,0.0006958400244915549,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,1,18,0.0004549076549531661,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,0,18,0.0006333883196718354,residual_small
weak_phase,SNIHT,dct,5,0.75,768,288,0.375,1,17,0.0005190864954206938,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,0,18,0.0007343423637641112,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,0,18,0.0006534485944440033,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,1,18,0.0005032051343502882,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,1,18,0.0004597115782197459,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,1,18,0.000498751318151257,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,0,18,0.0007142328651356315,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,0,18,0.0005557320273374507,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,1,18,0.0005148073125230237,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,0,18,0.0007113639102518189,residual_small
weak_phase,SNIHT,dct,5,0.75,768,289,0.3763020833333333,0,18,0.0006097859394517405,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,1,16,0.0005580390217818002,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,0,16,0.0006090468858887813,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,0,15,0.0006668591116026743,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,0,15,0.0007249727255960536,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,1,16,0.00046833382272116445,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,1,16,0.0004899949230218402,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,0,15,0.000634288756858773,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,0,16,0.0005688376886045553,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,1,16,0.0005673186338165346,residual_small
weak_phase,SNIHT,dct,5,0.8,820,306,0.37317073170731707,0,15,0.0007354293420500256,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,16,0.0007185450942707309,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,15,0.0006559595412899968,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,1,15,0.00044364734723452366,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,15,0.0006823264918260412,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,16,0.0006278222813611167,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,15,0.0006112609880729446,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,15,0.0007768038472556395,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,15,0.0007540854083621808,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,1,16,0.00045912327298950516,residual_small
weak_phase,SNIHT,dct,5,0.8,820,307,0.374390243902439,0,15,0.0007584639349559666,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,0,14,0.0007960477330851816,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,1,16,0.000530742869255272,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,0,15,0.0007345993873375796,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,0,15,0.0007636291817550377,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,1,16,0.0005092247513416827,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,1,16,0.0004586107099314579,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,1,15,0.0005711640919081656,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,0,15,0.0005737511172197775,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,0,15,0.000716573758967648,residual_small
weak_phase,SNIHT,dct,5,0.8,820,308,0.375609756097561,1,16,0.000527508284053567,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,1,15,0.0005657263073123743,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,0,14,0.0006443260938676407,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,1,15,0.0005632689019793545,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,1,15,0.0004890265057208896,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,0,14,0.0007782784026182822,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,1,14,0.0005266849892342768,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,0,14,0.0007485498449366415,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,0,14,0.0007597649264150815,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,0,14,0.0007429376414332644,residual_small
weak_phase,SNIHT,dct,5,0.85,871,352,0.4041331802525832,1,15,0.0005434686863888648,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,1,15,0.0004935238682220617,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,15,0.0006413186100209125,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,16,0.0006127717593736515,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,15,0.0005895584995667459,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,1,15,0.0005360024474563554,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,15,0.0006598910441535361,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,14,0.0007232981787052831,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,15,0.0006210568491523493,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,15,0.0006417217342942181,residual_small
weak_phase,SNIHT,dct,5,0.85,871,353,0.4052812858783008,0,14,0.0007597740962344102,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,14,0.0007035938057787844,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,1,15,0.0005390570798796801,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,14,0.0007597790886047464,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,14,0.0007628391298995989,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,14,0.0007214155696307813,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,1,15,0.00050512563371075,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,15,0.0006736662600070028,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,14,0.000678029786729197,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,0,15,0.0007039269274877413,residual_small
weak_phase,SNIHT,dct,5,0.85,871,354,0.40642939150401836,1,15,0.0005127929909537197,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,0,11,0.0008979656700961834,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,0,11,0.0008497312973352902,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,0,11,0.0007524846751379683,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,12,0.0004174751161381883,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,11,0.00043381505838054925,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,12,0.00048250074957334384,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,12,0.0004251932284609282,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,11,0.000619079623100632,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,11,0.0006323251062868607,residual_small
weak_phase,SNIHT,dct,5,0.9,922,345,0.37418655097613884,1,12,0.0005214390747301652,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,0,11,0.0008022356860042878,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,12,0.00043929447331161333,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,0,11,0.0008400019822525697,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,11,0.0006045229106221528,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,12,0.0005177912364617675,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,12,0.00043130617489068007,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,11,0.000588616681842947,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,12,0.0004272983307666734,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,1,12,0.0005215071378535499,residual_small
weak_phase,SNIHT,dct,5,0.9,922,346,0.3752711496746204,0,11,0.0007421408266987839,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,0,11,0.0008895221216728631,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,1,12,0.0005746044625612988,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,0,11,0.0008884661440751243,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,1,12,0.00044125074357210555,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,1,11,0.0004776093582385862,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,0,11,0.0006842211638201657,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,1,12,0.0004401039422964545,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,0,11,0.0008453994254560707,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,1,12,0.0005177962753057742,residual_small
weak_phase,SNIHT,dct,5,0.9,922,347,0.37635574837310193,1,11,0.0006303871149703688,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,1,12,0.0006296952466475472,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,1,13,0.00058489871261141,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,0,13,0.0006586227773236371,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,1,12,0.0006100911621600868,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,0,12,0.0008202184098291112,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,0,12,0.0007657745339964215,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,0,12,0.00088043740104841,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,1,13,0.0005966122313234499,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,0,12,0.0007517199308179062,residual_small
weak_phase,SNIHT,dct,5,0.95,973,485,0.4984583761562179,0,13,0.0007580183753609105,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0008058487030548463,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0007988019110633138,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0008394387530399974,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0009172018409524633,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0008194388063404761,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0008194991776508693,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.000785200800509893,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,0,12,0.0007152155008972418,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,1,13,0.000527959083630299,residual_small
weak_phase,SNIHT,dct,5,0.95,973,486,0.499486125385406,1,13,0.0005838551761479807,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.000852785827317169,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.0008892356504065712,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.0008045680772006301,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.000771266115458174,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.0007647249476612126,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.0006601639050674041,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.000766387422867219,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.0009243386405698728,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,0,12,0.0008473589065725302,residual_small
weak_phase,SNIHT,dct,5,0.95,973,487,0.5005138746145941,1,13,0.0005477847662366857,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,0,8,0.000772194975886217,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,0,8,0.000717916058534329,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,0,8,0.0008843596704337511,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,1,8,0.0006327436611714345,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,1,8,0.0005332201565446371,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,0,8,0.0009255376961571191,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,1,8,0.0005494363800216521,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,1,8,0.0006902918742323124,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,1,8,0.0005042641098205149,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,506,0.4990138067061144,0,8,0.0007200284539750035,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,1,8,0.0006888046433588365,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,0,8,0.0009338631848062496,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,0,7,0.0009667453129203122,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,1,8,0.00047250750639418374,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,0,8,0.0008048964649982584,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,1,8,0.0005628262241902064,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,1,8,0.0005001603410607844,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,0,8,0.0009082530655356682,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,1,8,0.00042909516427528543,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,507,0.5,1,9,0.00039751751808147546,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,1,8,0.0006377852043719283,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,1,8,0.0006245308088134868,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.0007001368296314729,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,1,8,0.0006930973850506673,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.0008029012310834542,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.0009370607068222551,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.0008732491173189745,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.000981203162165165,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.0009076504420628754,residual_small
weak_phase,SNIHT,dct,5,0.99,1014,508,0.5009861932938856,0,8,0.0007468739420645437,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,0,0.0,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,6.260645624360027e-17,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,2.0629720762203923e-16,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,0.0,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,6.490740907898788e-17,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,1.3615092990768423e-16,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,1.9495390159283003e-16,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,2.5523510049969716e-16,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,6.673636477779003e-17,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,1,1,1.5631774105779885e-16,residual_small
weak_phase,SNIHT,dct,10,0.01,11,1,0.09090909090909091,0,17,0.1494202100230154,stagnation
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,702,0.7103786660901655,slow_late_rate
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,28,0.11899551007577298,stagnation
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,1,5,9.67687630958242e-07,residual_small
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,702,1.0819057461421207,slow_late_rate
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,26,0.20536381806555581,stagnation
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,702,0.371505255666886,slow_late_rate
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,701,0.19986618656915392,slow_late_rate
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,702,0.7858741277286394,slow_late_rate
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,702,0.6491993608098631,slow_late_rate
weak_phase,SNIHT,dct,10,0.01,11,2,0.18181818181818182,0,702,0.4475637159299804,slow_late_rate
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,0,30,0.2707567878463755,stagnation
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,1,9,5.244308049067387e-06,residual_small
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,1,15,1.0970122181118667e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,1,16,1.354139084952946e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,0,26,0.17981873663581574,stagnation
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,0,32,0.3168599345490621,stagnation
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,0,702,0.36225676631502246,slow_late_rate
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,1,17,1.5245711431085256e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,1,11,1.379915147194494e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,4,0.19047619047619047,1,19,1.3421777707086331e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,22,1.7569172372791456e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,37,1.7128719857791783e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,29,1.6906190241918336e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,13,1.5012843466453842e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,22,1.510889153077165e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,21,1.2574312849443736e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,20,1.284394206160035e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,1,35,1.8153740035302593e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,0,28,0.16112434030316028,stagnation
weak_phase,SNIHT,dct,10,0.02,21,5,0.23809523809523808,0,35,0.291242552348086,stagnation
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,1,35,1.7869514893628684e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,0,32,0.2492933490438215,stagnation
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,1,27,1.684333841648203e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,1,21,1.4423644112655606e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,0,33,0.3316166128852453,stagnation
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,0,31,0.3492189577510238,stagnation
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,0,39,0.21733620825852884,stagnation
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,1,30,1.5619743048344476e-05,residual_small
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,0,38,0.44572858083029965,stagnation
weak_phase,SNIHT,dct,10,0.02,21,6,0.2857142857142857,0,701,0.5075369010806826,slow_late_rate
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,37,3.4495361604586166e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,41,3.1198795448535316e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,35,3.461023005851731e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,54,3.475081682780801e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,0,42,0.6072746318122538,stagnation
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,0,43,0.5847870139333522,stagnation
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,50,3.778118683369061e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,46,3.559062372713056e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,43,3.977820472720055e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,14,0.34146341463414637,1,42,3.851981797937702e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,46,3.420589140340202e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,0,59,0.9880023483930657,stagnation
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,71,3.6050751286175275e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,0,47,0.8360617415647639,stagnation
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,53,3.4715128092323493e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,0,51,0.30593143997429295,stagnation
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,50,3.400987124079368e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,45,3.4733414342367736e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,33,2.916470310224408e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,15,0.36585365853658536,1,43,3.314302732935267e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,16,0.3902439024390244,1,48,3.3506686297327617e-05,residual_small
weak_phase,SNIHT,dct,10,0.04,41,16,0.3902439024390244,1,79,3.623275212625493e-05,residual_small
